timestamp,price_yes,price_no,sum_prices
2025-12-10T21:15:56.620061,0.415,0.585,1.0
2025-12-10T21:15:57.260465,0.425,0.575,1.0
2025-12-10T21:15:57.946710,0.425,0.575,1.0
2025-12-10T21:15:58.622429,0.42,0.58,1.0
2025-12-10T21:15:59.272909,0.415,0.585,1.0
2025-12-10T21:15:59.926957,0.415,0.58,0.9949999999999999
2025-12-10T21:16:00.594238,0.425,0.575,1.0
2025-12-10T21:16:01.247123,0.415,0.585,1.0
2025-12-10T21:16:01.923550,0.415,0.595,1.01
2025-12-10T21:16:02.577797,0.405,0.595,1.0
2025-12-10T21:16:03.202531,0.435,0.57,1.005
2025-12-10T21:16:03.863859,0.435,0.565,1.0
2025-12-10T21:16:04.487320,0.445,0.555,1.0
2025-12-10T21:16:05.121714,0.44,0.56,1.0
2025-12-10T21:16:05.765560,0.42,0.585,1.005
2025-12-10T21:16:06.431053,0.41,0.595,1.005
2025-12-10T21:16:07.082893,0.425,0.575,1.0
2025-12-10T21:16:07.772012,0.43,0.57,1.0
2025-12-10T21:16:06.750226,0.435,0.565,1.0
2025-12-10T21:16:07.384316,0.445,0.555,1.0
2025-12-10T21:16:08.013928,0.445,0.555,1.0
2025-12-10T21:16:08.656759,0.445,0.555,1.0
2025-12-10T21:16:09.280179,0.44,0.555,0.9950000000000001
2025-12-10T21:16:09.926878,0.445,0.555,1.0
2025-12-10T21:16:10.592437,0.445,0.555,1.0
2025-12-10T21:16:11.254695,0.455,0.545,1.0
2025-12-10T21:16:11.912099,0.455,0.545,1.0
2025-12-10T21:16:12.550802,0.455,0.545,1.0
2025-12-10T21:16:13.199630,0.455,0.545,1.0
2025-12-10T21:16:13.825704,0.46,0.54,1.0
2025-12-10T21:16:14.440698,0.46,0.54,1.0
2025-12-10T21:16:15.074885,0.465,0.535,1.0
2025-12-10T21:16:15.785303,0.475,0.525,1.0
2025-12-10T21:16:16.502558,0.475,0.525,1.0
2025-12-10T21:16:17.156257,0.485,0.515,1.0
2025-12-10T21:16:17.790347,0.49,0.51,1.0
2025-12-10T21:16:18.438693,0.485,0.515,1.0
2025-12-10T21:16:19.144677,0.495,0.505,1.0
2025-12-10T21:16:19.781173,0.495,0.505,1.0
2025-12-10T21:16:20.454312,0.495,0.505,1.0
2025-12-10T21:16:21.137913,0.495,0.505,1.0
2025-12-10T21:16:21.815158,0.495,0.505,1.0
2025-12-10T21:16:22.474996,0.495,0.505,1.0
2025-12-10T21:16:23.181037,0.495,0.505,1.0
2025-12-10T21:16:23.855398,0.495,0.495,0.99
2025-12-10T21:16:24.493121,0.505,0.495,1.0
2025-12-10T21:16:25.125313,0.505,0.485,0.99
