timestamp,price_yes,price_no,sum_prices
2025-12-10T21:01:00.624087,0.365,0.635,1.0
2025-12-10T21:01:01.751081,0.37,0.63,1.0
2025-12-10T21:01:02.892748,0.355,0.645,1.0
2025-12-10T21:01:04.057998,0.365,0.645,1.01
2025-12-10T21:01:05.215804,0.355,0.645,1.0
2025-12-10T21:01:06.363919,0.355,0.645,1.0
2025-12-10T21:01:07.573443,0.34,0.66,1.0
2025-12-10T21:01:08.728336,0.345,0.645,0.99
2025-12-10T21:01:09.860993,0.365,0.635,1.0
2025-12-10T21:01:11.024956,0.345,0.655,1.0
2025-12-10T21:01:12.284286,0.345,0.655,1.0
2025-12-10T21:01:13.454145,0.355,0.645,1.0
2025-12-10T21:01:14.607873,0.345,0.655,1.0
2025-12-10T21:01:15.730842,0.325,0.675,1.0
2025-12-10T21:01:16.861079,0.315,0.685,1.0
2025-12-10T21:01:17.999151,0.31,0.69,1.0
2025-12-10T21:01:19.163911,0.295,0.7,0.9949999999999999
2025-12-10T21:01:20.311453,0.29,0.71,1.0
2025-12-10T21:01:21.479019,0.32,0.68,1.0
2025-12-10T21:01:20.970143,0.315,0.685,1.0
2025-12-10T21:01:22.161630,0.305,0.695,1.0
2025-12-10T21:01:23.298179,0.32,0.675,0.9950000000000001
2025-12-10T21:01:24.458263,0.34,0.66,1.0
2025-12-10T21:01:25.584915,0.335,0.665,1.0
2025-12-10T21:01:26.755882,0.34,0.655,0.9950000000000001
2025-12-10T21:01:27.910983,0.34,0.66,1.0
2025-12-10T21:01:29.072602,0.355,0.645,1.0
2025-12-10T21:01:30.240418,0.335,0.665,1.0
2025-12-10T21:01:31.406521,0.34,0.665,1.0050000000000001
2025-12-10T21:01:32.544216,0.325,0.675,1.0
2025-12-10T21:01:33.709640,0.315,0.685,1.0
2025-12-10T21:01:34.868461,0.305,0.695,1.0
2025-12-10T21:01:35.989460,0.315,0.685,1.0
2025-12-10T21:01:37.160531,0.295,0.715,1.01
2025-12-10T21:01:38.344615,0.285,0.705,0.99
2025-12-10T21:01:39.480917,0.295,0.705,1.0
2025-12-10T21:01:40.623474,0.305,0.695,1.0
2025-12-10T21:01:41.751144,0.3,0.7,1.0
2025-12-10T21:01:42.883630,0.285,0.715,1.0
2025-12-10T21:01:44.005043,0.295,0.705,1.0
2025-12-10T21:01:45.116367,0.305,0.695,1.0
2025-12-10T21:01:46.243730,0.305,0.695,1.0
2025-12-10T21:01:47.358731,0.295,0.705,1.0
2025-12-10T21:01:48.522535,0.295,0.7,0.9949999999999999
2025-12-10T21:01:49.692038,0.31,0.685,0.9950000000000001
2025-12-10T21:01:50.862834,0.325,0.675,1.0
2025-12-10T21:01:52.027270,0.335,0.665,1.0
2025-12-10T21:01:51.474072,0.31,0.69,1.0
2025-12-10T21:01:52.613590,0.305,0.7,1.005
2025-12-10T21:01:53.724714,0.31,0.69,1.0
2025-12-10T21:01:54.913054,0.305,0.695,1.0
2025-12-10T21:01:56.053651,0.295,0.705,1.0
2025-12-10T21:01:57.161810,0.285,0.715,1.0
2025-12-10T21:01:58.277761,0.275,0.725,1.0
2025-12-10T21:01:59.422019,0.285,0.715,1.0
2025-12-10T21:02:00.555497,0.295,0.705,1.0
2025-12-10T21:02:01.724879,0.295,0.705,1.0
2025-12-10T21:02:02.898159,0.29,0.705,0.9949999999999999
2025-12-10T21:02:04.054050,0.295,0.705,1.0
2025-12-10T21:02:05.238833,0.285,0.715,1.0
2025-12-10T21:02:06.388858,0.29,0.71,1.0
2025-12-10T21:02:07.558936,0.275,0.725,1.0
2025-12-10T21:02:08.685274,0.285,0.715,1.0
2025-12-10T21:02:09.816265,0.27,0.73,1.0
2025-12-10T21:02:10.980582,0.255,0.745,1.0
2025-12-10T21:02:12.114380,0.26,0.74,1.0
2025-12-10T21:02:13.281103,0.255,0.75,1.005
2025-12-10T21:02:14.501608,0.265,0.74,1.005
2025-12-10T21:02:15.631264,0.245,0.755,1.0
2025-12-10T21:02:16.780282,0.24,0.755,0.995
2025-12-10T21:02:17.903858,0.275,0.725,1.0
2025-12-10T21:02:19.055835,0.285,0.715,1.0
2025-12-10T21:02:20.165719,0.295,0.705,1.0
2025-12-10T21:02:21.293178,0.295,0.705,1.0
2025-12-10T21:02:22.420913,0.29,0.71,1.0
2025-12-10T21:02:21.858156,0.3,0.7,1.0
2025-12-10T21:02:22.990026,0.315,0.685,1.0
2025-12-10T21:02:24.116186,0.295,0.705,1.0
2025-12-10T21:02:25.257834,0.295,0.71,1.005
2025-12-10T21:02:26.373642,0.285,0.715,1.0
2025-12-10T21:02:27.501752,0.275,0.73,1.005
2025-12-10T21:02:28.620044,0.275,0.725,1.0
2025-12-10T21:02:29.803782,0.285,0.715,1.0
2025-12-10T21:02:31.001528,0.28,0.715,0.995
