timestamp,price_yes,price_no,sum_prices
2025-12-11T05:31:00.766699,0.655,0.345,1.0
2025-12-11T05:31:01.390130,0.655,0.345,1.0
2025-12-11T05:31:02.003878,0.655,0.345,1.0
2025-12-11T05:31:02.621796,0.655,0.345,1.0
2025-12-11T05:31:03.229774,0.665,0.335,1.0
2025-12-11T05:31:03.845766,0.655,0.345,1.0
2025-12-11T05:31:04.458800,0.655,0.345,1.0
2025-12-11T05:31:05.075912,0.655,0.345,1.0
2025-12-11T05:31:05.691755,0.625,0.375,1.0
2025-12-11T05:31:06.289640,0.625,0.375,1.0
2025-12-11T05:31:06.902630,0.625,0.375,1.0
2025-12-11T05:31:07.506129,0.625,0.375,1.0
2025-12-11T05:31:08.120439,0.635,0.365,1.0
2025-12-11T05:31:08.728902,0.625,0.375,1.0
2025-12-11T05:31:09.345411,0.625,0.375,1.0
2025-12-11T05:31:09.956003,0.625,0.375,1.0
2025-12-11T05:31:10.569980,0.625,0.375,1.0
2025-12-11T05:31:11.195918,0.625,0.375,1.0
2025-12-11T05:31:11.810774,0.625,0.375,1.0
2025-12-11T05:31:12.429646,0.615,0.385,1.0
2025-12-11T05:31:13.045656,0.615,0.385,1.0
2025-12-11T05:31:13.658934,0.615,0.385,1.0
2025-12-11T05:31:14.267118,0.615,0.385,1.0
2025-12-11T05:31:14.877059,0.615,0.385,1.0
2025-12-11T05:31:15.480460,0.615,0.385,1.0
2025-12-11T05:31:16.089940,0.615,0.385,1.0
2025-12-11T05:31:16.704626,0.615,0.385,1.0
2025-12-11T05:31:17.316273,0.615,0.385,1.0
2025-12-11T05:31:17.926888,0.615,0.385,1.0
2025-12-11T05:31:18.536697,0.615,0.385,1.0
2025-12-11T05:31:19.154737,0.615,0.385,1.0
2025-12-11T05:31:19.763732,0.615,0.385,1.0
2025-12-11T05:31:20.388642,0.615,0.385,1.0
2025-12-11T05:31:21.007242,0.615,0.385,1.0
2025-12-11T05:31:21.617798,0.605,0.395,1.0
2025-12-11T05:31:22.228641,0.605,0.395,1.0
2025-12-11T05:31:22.838599,0.605,0.395,1.0
2025-12-11T05:31:23.450655,0.605,0.395,1.0
2025-12-11T05:31:24.063128,0.605,0.395,1.0
2025-12-11T05:31:24.682650,0.53,0.47,1.0
2025-12-11T05:31:25.291754,0.52,0.48,1.0
2025-12-11T05:31:25.904737,0.515,0.485,1.0
2025-12-11T05:31:26.519759,0.505,0.495,1.0
2025-12-11T05:31:27.132283,0.485,0.515,1.0
2025-12-11T05:31:27.742973,0.475,0.525,1.0
2025-12-11T05:31:28.358283,0.475,0.525,1.0
2025-12-11T05:31:28.968543,0.475,0.525,1.0
2025-12-11T05:31:28.006711,0.48,0.52,1.0
2025-12-11T05:31:28.621187,0.485,0.515,1.0
2025-12-11T05:31:29.238723,0.475,0.525,1.0
2025-12-11T05:31:29.844547,0.475,0.525,1.0
2025-12-11T05:31:30.456082,0.475,0.525,1.0
2025-12-11T05:31:31.064854,0.475,0.525,1.0
2025-12-11T05:31:31.678908,0.485,0.515,1.0
2025-12-11T05:31:32.277355,0.485,0.515,1.0
2025-12-11T05:31:32.878486,0.485,0.515,1.0
2025-12-11T05:31:33.508038,0.515,0.48,0.995
2025-12-11T05:31:34.105601,0.565,0.43,0.9949999999999999
2025-12-11T05:31:34.718110,0.605,0.4,1.005
2025-12-11T05:31:35.323643,0.595,0.39,0.985
2025-12-11T05:31:35.932553,0.615,0.38,0.995
2025-12-11T05:31:36.546422,0.61,0.39,1.0
2025-12-11T05:31:37.145832,0.615,0.38,0.995
2025-12-11T05:31:37.757353,0.63,0.37,1.0
2025-12-11T05:31:38.367599,0.645,0.355,1.0
2025-12-11T05:31:38.978125,0.645,0.355,1.0
2025-12-11T05:31:39.589665,0.645,0.345,0.99
2025-12-11T05:31:40.204544,0.645,0.355,1.0
2025-12-11T05:31:40.816056,0.655,0.345,1.0
2025-12-11T05:31:41.435341,0.655,0.345,1.0
2025-12-11T05:31:42.039219,0.65,0.35,1.0
2025-12-11T05:31:42.653362,0.655,0.35,1.005
2025-12-11T05:31:43.265855,0.645,0.355,1.0
2025-12-11T05:31:43.875644,0.655,0.345,1.0
2025-12-11T05:31:44.484349,0.645,0.355,1.0
2025-12-11T05:31:45.093245,0.635,0.365,1.0
2025-12-11T05:31:45.702341,0.61,0.39,1.0
2025-12-11T05:31:46.311400,0.605,0.395,1.0
2025-12-11T05:31:46.924978,0.6,0.4,1.0
2025-12-11T05:31:47.537668,0.605,0.395,1.0
2025-12-11T05:31:48.148520,0.6,0.4,1.0
2025-12-11T05:31:48.758880,0.6,0.405,1.005
2025-12-11T05:31:49.375544,0.595,0.405,1.0
2025-12-11T05:31:49.980368,0.585,0.415,1.0
2025-12-11T05:31:50.586347,0.585,0.415,1.0
2025-12-11T05:31:51.201144,0.595,0.405,1.0
2025-12-11T05:31:51.812694,0.595,0.405,1.0
2025-12-11T05:31:52.429428,0.59,0.41,1.0
2025-12-11T05:31:53.056298,0.585,0.415,1.0
2025-12-11T05:31:53.672156,0.595,0.405,1.0
2025-12-11T05:31:54.281470,0.605,0.395,1.0
2025-12-11T05:31:54.894463,0.595,0.405,1.0
2025-12-11T05:31:55.508153,0.605,0.395,1.0
2025-12-11T05:31:56.127499,0.595,0.405,1.0
2025-12-11T05:31:56.741013,0.595,0.405,1.0
2025-12-11T05:31:57.362669,0.595,0.405,1.0
2025-12-11T05:31:57.966263,0.605,0.405,1.01
2025-12-11T05:31:58.588820,0.595,0.405,1.0
2025-12-11T05:31:59.197236,0.585,0.415,1.0
