timestamp,price_yes,price_no,sum_prices
2025-12-11T01:01:00.830565,0.445,0.555,1.0
2025-12-11T01:01:01.436064,0.44,0.56,1.0
2025-12-11T01:01:02.028068,0.445,0.555,1.0
2025-12-11T01:01:02.644866,0.445,0.555,1.0
2025-12-11T01:01:03.257522,0.445,0.555,1.0
2025-12-11T01:01:03.873040,0.455,0.535,0.99
2025-12-11T01:01:04.488877,0.465,0.535,1.0
2025-12-11T01:01:05.097249,0.465,0.535,1.0
2025-12-11T01:01:05.712257,0.465,0.535,1.0
2025-12-11T01:01:06.311699,0.465,0.535,1.0
2025-12-11T01:01:06.930639,0.465,0.525,0.99
2025-12-11T01:01:07.540985,0.455,0.545,1.0
2025-12-11T01:01:06.638373,0.46,0.54,1.0
2025-12-11T01:01:07.253225,0.465,0.535,1.0
2025-12-11T01:01:07.854009,0.475,0.525,1.0
2025-12-11T01:01:08.458171,0.475,0.525,1.0
2025-12-11T01:01:09.062912,0.495,0.505,1.0
2025-12-11T01:01:09.692709,0.49,0.51,1.0
2025-12-11T01:01:10.308850,0.485,0.515,1.0
2025-12-11T01:01:10.937414,0.495,0.505,1.0
2025-12-11T01:01:11.558769,0.49,0.51,1.0
2025-12-11T01:01:12.169817,0.49,0.51,1.0
2025-12-11T01:01:12.791099,0.495,0.505,1.0
2025-12-11T01:01:13.409413,0.495,0.505,1.0
2025-12-11T01:01:14.021759,0.49,0.51,1.0
2025-12-11T01:01:14.636015,0.495,0.505,1.0
2025-12-11T01:01:15.253531,0.505,0.495,1.0
2025-12-11T01:01:15.868458,0.515,0.485,1.0
2025-12-11T01:01:16.465790,0.525,0.475,1.0
2025-12-11T01:01:17.080945,0.505,0.495,1.0
2025-12-11T01:01:17.695570,0.51,0.485,0.995
2025-12-11T01:01:18.298724,0.515,0.485,1.0
2025-12-11T01:01:18.911190,0.515,0.485,1.0
2025-12-11T01:01:19.526961,0.515,0.485,1.0
2025-12-11T01:01:20.140295,0.51,0.495,1.005
2025-12-11T01:01:20.740213,0.505,0.495,1.0
2025-12-11T01:01:21.355310,0.505,0.495,1.0
2025-12-11T01:01:21.961102,0.515,0.485,1.0
2025-12-11T01:01:22.570885,0.515,0.485,1.0
2025-12-11T01:01:23.171920,0.505,0.495,1.0
2025-12-11T01:01:23.775967,0.505,0.495,1.0
2025-12-11T01:01:24.385969,0.505,0.495,1.0
2025-12-11T01:01:24.999450,0.515,0.485,1.0
2025-12-11T01:01:25.599305,0.515,0.485,1.0
2025-12-11T01:01:26.206923,0.525,0.475,1.0
2025-12-11T01:01:26.817364,0.535,0.465,1.0
2025-12-11T01:01:27.435796,0.54,0.46,1.0
2025-12-11T01:01:28.050709,0.545,0.445,0.99
2025-12-11T01:01:28.658833,0.545,0.455,1.0
2025-12-11T01:01:29.266871,0.535,0.465,1.0
2025-12-11T01:01:29.861351,0.525,0.475,1.0
2025-12-11T01:01:30.505616,0.515,0.485,1.0
2025-12-11T01:01:31.112543,0.515,0.495,1.01
2025-12-11T01:01:31.704862,0.495,0.505,1.0
2025-12-11T01:01:32.316970,0.495,0.505,1.0
