timestamp,price_yes,price_no,sum_prices
2025-12-10T20:46:00.489054,0.615,0.385,1.0
2025-12-10T20:46:01.640220,0.615,0.385,1.0
2025-12-10T20:46:02.784534,0.61,0.395,1.005
 {
      "ts": "2025-12-10 20:46:00.489054",
      "action": "NO",
      "price": 0.385,
      "qty": 808.0,
      "pair_cost_after": 0.385,
      "balance_ratio": 0.0,
      "guaranteed_profit_after": -311.08,
      "capital_left": 933.24
    }
2025-12-10T20:46:03.945573,0.585,0.415,1.0
2025-12-10T20:46:03.389127,0.575,0.425,1.0
2025-12-10T20:46:04.545122,0.595,0.4,0.995
2025-12-10T20:46:05.683513,0.595,0.41,1.005
2025-12-10T20:46:06.836857,0.59,0.41,1.0
2025-12-10T20:46:08.004195,0.575,0.425,1.0
2025-12-10T20:46:09.158835,0.59,0.405,0.995
2025-12-10T20:46:10.289630,0.595,0.405,1.0
2025-12-10T20:46:11.421397,0.595,0.405,1.0
2025-12-10T20:46:12.560588,0.585,0.415,1.0
2025-12-10T20:46:13.692742,0.585,0.415,1.0
2025-12-10T20:46:14.836983,0.59,0.41,1.0
2025-12-10T20:46:16.083182,0.605,0.385,0.99
2025-12-10T20:46:17.240990,0.625,0.375,1.0
2025-12-10T20:46:18.354186,0.615,0.385,1.0
2025-12-10T20:46:19.482141,0.615,0.385,1.0
2025-12-10T20:46:20.673556,0.625,0.375,1.0
2025-12-10T20:46:21.789713,0.635,0.365,1.0
2025-12-10T20:46:22.908989,0.615,0.385,1.0
2025-12-10T20:46:24.024465,0.605,0.395,1.0
2025-12-10T20:46:25.141394,0.62,0.38,1.0
2025-12-10T20:46:26.266271,0.64,0.355,0.995
2025-12-10T20:46:27.452224,0.645,0.355,1.0
2025-12-10T20:46:28.618988,0.635,0.365,1.0
2025-12-10T20:46:29.868378,0.64,0.36,1.0
2025-12-10T20:46:30.991454,0.645,0.36,1.005
2025-12-10T20:46:32.149711,0.635,0.365,1.0
2025-12-10T20:46:33.313655,0.645,0.345,0.99
2025-12-10T20:46:34.466317,0.655,0.345,1.0
2025-12-10T20:46:33.917725,0.655,0.345,1.0
2025-12-10T20:46:35.071307,0.665,0.335,1.0
2025-12-10T20:46:36.240872,0.665,0.335,1.0
2025-12-10T20:46:37.367443,0.645,0.355,1.0
2025-12-10T20:46:38.563776,0.635,0.355,0.99
2025-12-10T20:46:39.682573,0.655,0.345,1.0
2025-12-10T20:46:40.831550,0.675,0.325,1.0
2025-12-10T20:46:41.976081,0.685,0.315,1.0
2025-12-10T20:46:43.106790,0.695,0.305,1.0
2025-12-10T20:46:44.245383,0.685,0.315,1.0
2025-12-10T20:46:45.414426,0.685,0.315,1.0
2025-12-10T20:46:46.572174,0.675,0.33,1.0050000000000001
2025-12-10T20:46:47.695318,0.685,0.315,1.0
2025-12-10T20:46:48.835850,0.685,0.305,0.99
2025-12-10T20:46:50.012687,0.705,0.295,1.0
2025-12-10T20:46:51.137699,0.695,0.305,1.0
2025-12-10T20:46:52.283046,0.695,0.305,1.0
2025-12-10T20:46:53.405092,0.695,0.305,1.0
2025-12-10T20:46:54.547518,0.685,0.315,1.0
2025-12-10T20:46:55.728974,0.68,0.33,1.01
2025-12-10T20:46:56.879124,0.655,0.345,1.0
2025-12-10T20:46:57.998443,0.67,0.33,1.0
2025-12-10T20:46:59.121652,0.665,0.335,1.0
2025-12-10T20:47:00.282645,0.64,0.365,1.005
2025-12-10T20:47:01.412753,0.63,0.37,1.0
2025-12-10T20:47:02.537690,0.65,0.35,1.0
2025-12-10T20:47:03.687930,0.655,0.345,1.0
2025-12-10T20:47:04.838283,0.655,0.345,1.0
2025-12-10T20:47:06.000636,0.615,0.385,1.0
2025-12-10T20:47:05.451874,0.615,0.385,1.0
2025-12-10T20:47:06.569822,0.605,0.39,0.995
2025-12-10T20:47:07.687564,0.625,0.375,1.0
2025-12-10T20:47:08.848050,0.615,0.385,1.0
2025-12-10T20:47:09.990829,0.635,0.365,1.0
2025-12-10T20:47:11.132575,0.64,0.365,1.005
2025-12-10T20:47:12.255691,0.645,0.355,1.0
2025-12-10T20:47:13.391190,0.67,0.33,1.0
2025-12-10T20:47:14.511248,0.675,0.325,1.0
2025-12-10T20:47:15.626895,0.685,0.315,1.0
2025-12-10T20:47:16.757059,0.675,0.325,1.0
2025-12-10T20:47:17.938678,0.67,0.325,0.9950000000000001
2025-12-10T20:47:19.269134,0.685,0.315,1.0
2025-12-10T20:47:20.426889,0.685,0.315,1.0
2025-12-10T20:47:21.599050,0.675,0.325,1.0
2025-12-10T20:47:22.755052,0.665,0.335,1.0
2025-12-10T20:47:23.891324,0.685,0.315,1.0
2025-12-10T20:47:25.056152,0.685,0.32,1.0050000000000001
2025-12-10T20:47:26.224719,0.665,0.335,1.0
2025-12-10T20:47:27.369559,0.65,0.345,0.995
