timestamp,price_yes,price_no,sum_prices
2025-12-11T01:16:00.683237,0.445,0.555,1.0
2025-12-11T01:16:01.533864,0.435,0.565,1.0
2025-12-11T01:16:02.152291,0.435,0.565,1.0
2025-12-11T01:16:02.763983,0.445,0.555,1.0
2025-12-11T01:16:03.376504,0.445,0.555,1.0
2025-12-11T01:16:03.989739,0.445,0.555,1.0
2025-12-11T01:16:04.602063,0.445,0.555,1.0
2025-12-11T01:16:05.221788,0.445,0.555,1.0
2025-12-11T01:16:05.838310,0.445,0.555,1.0
2025-12-11T01:16:06.451234,0.445,0.555,1.0
2025-12-11T01:16:07.069409,0.445,0.555,1.0
2025-12-11T01:16:07.687251,0.445,0.555,1.0
2025-12-11T01:16:08.299036,0.445,0.555,1.0
2025-12-11T01:16:08.904328,0.445,0.555,1.0
2025-12-11T01:16:09.523036,0.445,0.555,1.0
2025-12-11T01:16:10.136339,0.445,0.555,1.0
2025-12-11T01:16:10.750795,0.445,0.555,1.0
2025-12-11T01:16:11.361498,0.445,0.555,1.0
2025-12-11T01:16:11.977404,0.445,0.555,1.0
2025-12-11T01:16:12.582210,0.45,0.55,1.0
2025-12-11T01:16:13.211591,0.445,0.555,1.0
2025-12-11T01:16:13.832400,0.45,0.55,1.0
2025-12-11T01:16:14.454926,0.45,0.55,1.0
2025-12-11T01:16:15.069671,0.445,0.555,1.0
2025-12-11T01:16:15.682183,0.445,0.555,1.0
2025-12-11T01:16:16.305371,0.445,0.555,1.0
2025-12-11T01:16:16.909872,0.445,0.555,1.0
2025-12-11T01:16:17.522394,0.455,0.545,1.0
2025-12-11T01:16:18.143779,0.455,0.545,1.0
2025-12-11T01:16:18.761991,0.45,0.55,1.0
2025-12-11T01:16:19.386539,0.45,0.55,1.0
2025-12-11T01:16:20.015859,0.45,0.55,1.0
2025-12-11T01:16:20.631702,0.45,0.545,0.9950000000000001
2025-12-11T01:16:21.250553,0.475,0.525,1.0
2025-12-11T01:16:21.867382,0.465,0.535,1.0
2025-12-11T01:16:22.475974,0.475,0.525,1.0
2025-12-11T01:16:23.092300,0.475,0.55,1.025
2025-12-11T01:16:23.712543,0.445,0.555,1.0
2025-12-11T01:16:24.338781,0.445,0.555,1.0
2025-12-11T01:16:24.960834,0.435,0.565,1.0
2025-12-11T01:16:25.588245,0.435,0.565,1.0
