timestamp,price_yes,price_no,sum_prices
2025-12-11T06:16:00.277666,0.505,0.495,1.0
2025-12-11T06:16:00.893518,0.505,0.495,1.0
2025-12-11T06:16:01.506250,0.505,0.5,1.005
2025-12-11T06:16:02.119371,0.505,0.495,1.0
2025-12-11T06:16:02.732394,0.505,0.495,1.0
2025-12-11T06:16:03.340291,0.505,0.495,1.0
2025-12-11T06:16:03.944377,0.505,0.495,1.0
2025-12-11T06:16:04.545168,0.505,0.495,1.0
2025-12-11T06:16:05.151802,0.505,0.495,1.0
2025-12-11T06:16:05.750589,0.505,0.495,1.0
2025-12-11T06:16:06.359596,0.515,0.485,1.0
2025-12-11T06:16:06.966737,0.515,0.485,1.0
2025-12-11T06:16:07.573128,0.515,0.485,1.0
2025-12-11T06:16:08.177101,0.515,0.485,1.0
2025-12-11T06:16:08.787454,0.515,0.485,1.0
2025-12-11T06:16:09.397809,0.535,0.45,0.9850000000000001
2025-12-11T06:16:10.003421,0.545,0.455,1.0
2025-12-11T06:16:10.611550,0.555,0.445,1.0
2025-12-11T06:16:11.225209,0.565,0.435,1.0
2025-12-11T06:16:11.838724,0.565,0.435,1.0
2025-12-11T06:16:12.444957,0.565,0.435,1.0
2025-12-11T06:16:13.045201,0.565,0.435,1.0
2025-12-11T06:16:12.080947,0.565,0.435,1.0
2025-12-11T06:16:12.703276,0.57,0.43,1.0
2025-12-11T06:16:13.313492,0.565,0.435,1.0
2025-12-11T06:16:13.916620,0.56,0.44,1.0
2025-12-11T06:16:14.519491,0.555,0.445,1.0
2025-12-11T06:16:15.130848,0.565,0.435,1.0
2025-12-11T06:16:15.733896,0.575,0.415,0.99
2025-12-11T06:16:16.332009,0.585,0.415,1.0
2025-12-11T06:16:16.943573,0.595,0.405,1.0
2025-12-11T06:16:17.558244,0.595,0.41,1.005
2025-12-11T06:16:18.161457,0.585,0.415,1.0
2025-12-11T06:16:18.764052,0.585,0.415,1.0
2025-12-11T06:16:19.369689,0.585,0.415,1.0
2025-12-11T06:16:19.985981,0.595,0.405,1.0
2025-12-11T06:16:20.590754,0.595,0.405,1.0
2025-12-11T06:16:21.187712,0.595,0.405,1.0
2025-12-11T06:16:21.788051,0.595,0.405,1.0
2025-12-11T06:16:22.390287,0.605,0.395,1.0
2025-12-11T06:16:22.988159,0.605,0.395,1.0
2025-12-11T06:16:23.594459,0.605,0.395,1.0
2025-12-11T06:16:24.190110,0.605,0.395,1.0
2025-12-11T06:16:24.794276,0.605,0.395,1.0
2025-12-11T06:16:25.420567,0.595,0.405,1.0
2025-12-11T06:16:26.031911,0.61,0.39,1.0
2025-12-11T06:16:26.630920,0.615,0.385,1.0
2025-12-11T06:16:27.246565,0.61,0.39,1.0
2025-12-11T06:16:27.883573,0.61,0.39,1.0
2025-12-11T06:16:28.486880,0.61,0.39,1.0
2025-12-11T06:16:29.091742,0.61,0.39,1.0
2025-12-11T06:16:29.692146,0.595,0.405,1.0
2025-12-11T06:16:30.303932,0.605,0.395,1.0
2025-12-11T06:16:30.911675,0.61,0.39,1.0
2025-12-11T06:16:31.527429,0.61,0.39,1.0
2025-12-11T06:16:32.150661,0.61,0.39,1.0
2025-12-11T06:16:32.758212,0.625,0.375,1.0
2025-12-11T06:16:33.365611,0.615,0.385,1.0
2025-12-11T06:16:33.971679,0.615,0.385,1.0
2025-12-11T06:16:34.581958,0.615,0.385,1.0
2025-12-11T06:16:35.195432,0.615,0.385,1.0
