timestamp,price_yes,price_no,sum_prices
2025-12-11T02:31:00.393775,0.68,0.325,1.0050000000000001
2025-12-11T02:31:01.001322,0.675,0.325,1.0
2025-12-11T02:31:01.603668,0.665,0.335,1.0
2025-12-11T02:31:02.206044,0.685,0.31,0.9950000000000001
2025-12-11T02:31:02.804114,0.695,0.305,1.0
2025-12-11T02:31:03.419360,0.685,0.315,1.0
2025-12-11T02:31:04.033328,0.665,0.345,1.01
2025-12-11T02:31:04.644101,0.645,0.355,1.0
2025-12-11T02:31:05.254130,0.635,0.365,1.0
2025-12-11T02:31:05.870438,0.625,0.375,1.0
2025-12-11T02:31:04.877444,0.615,0.385,1.0
2025-12-11T02:31:05.488386,0.615,0.385,1.0
2025-12-11T02:31:06.103366,0.625,0.375,1.0
2025-12-11T02:31:06.704991,0.615,0.385,1.0
2025-12-11T02:31:07.322198,0.62,0.38,1.0
2025-12-11T02:31:07.937315,0.615,0.385,1.0
2025-12-11T02:31:08.551300,0.605,0.395,1.0
2025-12-11T02:31:09.167139,0.625,0.375,1.0
2025-12-11T02:31:09.777045,0.625,0.375,1.0
2025-12-11T02:31:10.394061,0.615,0.385,1.0
2025-12-11T02:31:10.996509,0.6,0.4,1.0
2025-12-11T02:31:11.601288,0.595,0.405,1.0
2025-12-11T02:31:12.216308,0.585,0.415,1.0
2025-12-11T02:31:12.829657,0.585,0.415,1.0
2025-12-11T02:31:13.428975,0.585,0.415,1.0
2025-12-11T02:31:14.027115,0.595,0.405,1.0
2025-12-11T02:31:14.623650,0.585,0.415,1.0
2025-12-11T02:31:15.231450,0.585,0.415,1.0
2025-12-11T02:31:15.835434,0.59,0.415,1.005
2025-12-11T02:31:16.437242,0.575,0.425,1.0
2025-12-11T02:31:17.041005,0.565,0.435,1.0
2025-12-11T02:31:17.644382,0.555,0.445,1.0
2025-12-11T02:31:18.245948,0.555,0.445,1.0
2025-12-11T02:31:18.848919,0.555,0.445,1.0
2025-12-11T02:31:19.444034,0.575,0.425,1.0
2025-12-11T02:31:20.080098,0.58,0.42,1.0
2025-12-11T02:31:20.681014,0.58,0.42,1.0
2025-12-11T02:31:21.278813,0.575,0.425,1.0
2025-12-11T02:31:21.896134,0.57,0.43,1.0
2025-12-11T02:31:22.497964,0.57,0.43,1.0
2025-12-11T02:31:23.105264,0.57,0.43,1.0
2025-12-11T02:31:23.709307,0.57,0.43,1.0
2025-12-11T02:31:24.318481,0.575,0.425,1.0
2025-12-11T02:31:24.926113,0.575,0.425,1.0
2025-12-11T02:31:25.520908,0.57,0.43,1.0
2025-12-11T02:31:26.125837,0.575,0.425,1.0
2025-12-11T02:31:26.729618,0.565,0.435,1.0
2025-12-11T02:31:27.335013,0.575,0.425,1.0
2025-12-11T02:31:27.942903,0.575,0.425,1.0
2025-12-11T02:31:28.546763,0.575,0.425,1.0
2025-12-11T02:31:29.149506,0.58,0.42,1.0
2025-12-11T02:31:29.752132,0.56,0.44,1.0
2025-12-11T02:31:30.348072,0.555,0.445,1.0
2025-12-11T02:31:30.957201,0.555,0.445,1.0
2025-12-11T02:31:31.564680,0.555,0.445,1.0
2025-12-11T02:31:32.171346,0.545,0.455,1.0
2025-12-11T02:31:32.769791,0.545,0.455,1.0
