timestamp,price_yes,price_no,sum_prices
2025-12-11T01:46:00.331741,0.615,0.385,1.0
2025-12-11T01:46:00.945198,0.625,0.375,1.0
2025-12-11T01:46:01.556755,0.62,0.38,1.0
2025-12-11T01:46:02.170894,0.625,0.37,0.995
2025-12-11T01:46:02.787929,0.635,0.365,1.0
2025-12-11T01:46:03.403082,0.645,0.355,1.0
2025-12-11T01:46:04.021561,0.595,0.395,0.99
2025-12-11T01:46:04.630786,0.585,0.415,1.0
2025-12-11T01:46:05.236456,0.59,0.405,0.995
2025-12-11T01:46:05.857688,0.595,0.405,1.0
2025-12-11T01:46:06.470156,0.595,0.4,0.995
2025-12-11T01:46:07.088781,0.595,0.41,1.005
2025-12-11T01:46:07.699315,0.565,0.435,1.0
2025-12-11T01:46:08.310832,0.56,0.44,1.0
2025-12-11T01:46:07.342412,0.555,0.445,1.0
2025-12-11T01:46:07.953470,0.545,0.455,1.0
2025-12-11T01:46:08.568706,0.545,0.455,1.0
2025-12-11T01:46:09.184961,0.545,0.455,1.0
2025-12-11T01:46:09.802483,0.535,0.47,1.005
2025-12-11T01:46:10.416462,0.53,0.47,1.0
2025-12-11T01:46:11.030810,0.53,0.47,1.0
2025-12-11T01:46:11.626733,0.525,0.475,1.0
2025-12-11T01:46:12.238189,0.515,0.48,0.995
2025-12-11T01:46:12.853421,0.525,0.475,1.0
2025-12-11T01:46:13.466351,0.525,0.475,1.0
2025-12-11T01:46:14.082917,0.535,0.465,1.0
2025-12-11T01:46:14.737871,0.535,0.465,1.0
2025-12-11T01:46:15.350608,0.515,0.485,1.0
2025-12-11T01:46:15.966456,0.515,0.485,1.0
2025-12-11T01:46:16.592890,0.545,0.455,1.0
2025-12-11T01:46:17.205351,0.565,0.42,0.9849999999999999
2025-12-11T01:46:17.813570,0.58,0.42,1.0
2025-12-11T01:46:18.425441,0.575,0.425,1.0
2025-12-11T01:46:19.045093,0.58,0.42,1.0
2025-12-11T01:46:19.642981,0.585,0.415,1.0
2025-12-11T01:46:20.253276,0.595,0.405,1.0
2025-12-11T01:46:20.858591,0.595,0.405,1.0
2025-12-11T01:46:21.475020,0.605,0.395,1.0
2025-12-11T01:46:22.100856,0.605,0.395,1.0
2025-12-11T01:46:22.708338,0.59,0.41,1.0
2025-12-11T01:46:23.322947,0.59,0.4,0.99
2025-12-11T01:46:24.014010,0.6,0.4,1.0
2025-12-11T01:46:24.631629,0.595,0.405,1.0
2025-12-11T01:46:25.259975,0.59,0.43,1.02
2025-12-11T01:46:25.864498,0.555,0.445,1.0
2025-12-11T01:46:26.468732,0.555,0.445,1.0
2025-12-11T01:46:27.069532,0.565,0.43,0.9949999999999999
2025-12-11T01:46:27.684179,0.575,0.425,1.0
2025-12-11T01:46:28.295508,0.565,0.435,1.0
2025-12-11T01:46:28.908737,0.565,0.435,1.0
2025-12-11T01:46:29.531806,0.55,0.45,1.0
2025-12-11T01:46:30.150685,0.545,0.47,1.0150000000000001
2025-12-11T01:46:30.749857,0.525,0.475,1.0
2025-12-11T01:46:31.358672,0.525,0.475,1.0
2025-12-11T01:46:31.974659,0.515,0.485,1.0
2025-12-11T01:46:32.588261,0.505,0.495,1.0
2025-12-11T01:46:33.187869,0.525,0.48,1.005
2025-12-11T01:46:33.798923,0.525,0.475,1.0
2025-12-11T01:46:34.419675,0.515,0.485,1.0
2025-12-11T01:46:35.027443,0.505,0.5,1.005
2025-12-11T01:46:35.626225,0.495,0.505,1.0
2025-12-11T01:46:36.245829,0.475,0.525,1.0
2025-12-11T01:46:36.861431,0.475,0.525,1.0
2025-12-11T01:46:37.493619,0.475,0.525,1.0
2025-12-11T01:46:38.104478,0.465,0.535,1.0
